Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Delay_from_due_date,Num_of_Delayed_Payment,Credit_History_Age,Payment_of_Min_Amount,Credit_Utilization_Ratio,Credit_Mix,Monthly_Balance,Credit_Score
47.0,9,15341.895,1035.49125,6,7,1.0,1152.71,6.9819930191464366,20,8.0,256,0,24.134405197385306,1,295.002823434276,1
21.0,13,125280.36,10704.03,0,5,4.0,1388.43,305.722776200006,2,5.0,267,0,32.426284137939646,2,859.3368617878853,2
43.0,7,28825.73,2648.1441666666665,5,6,5.0,1310.98,76.40594993289007,18,20.0,170,1,34.851380394294736,1,395.2992945158149,1
43.0,10,85324.44,7286.37,5,7,3.0,713.09,197.3052809913375,12,12.0,342,1,28.64542306565239,1,501.5123097333056,1
24.0,5,78498.72,6568.56,8,5,0.0,910.99,0.0,17,9.0,119,1,25.32467874435631,1,836.8140361260821,0
30.0,5,9474.16,745.5133333333333,7,6,2.0,2370.05,15.00342697932101,58,15.0,119,1,35.142277791467826,0,302.03495867551976,0
18.0,13,59304.2,4972.016666666666,10,10,3.0,1945.03,54454.0,62,25.0,156,1,28.25358621635981,0,280.0165337936698,0
41.0,7,134947.24,11293.603333333333,933,6,4.0,1085.51,321.22565550471273,6,18.0,230,1,35.1303232968842,1,695.4621630783964,1
45.0,4,142635.52,11708.293333333331,0,5,3.0,462.69,308.4094298147262,13,10.0,251,0,38.009116168848855,2,1015.9297801220132,0
45.0,14,120260.2,9904.683333333332,4,5,1.0,1436.96,53.155122715076,14,15.0,252,1,42.63930533464397,1,968.1522473351832,0
56.0,7,120644.88,10043.74,4,6,4.0,1437.99,257.89979259586306,1,6.0,217,0,41.94258015473782,2,906.0011552787056,0
32.0,14,10216.36,587.015816993938,10,8,5.0,3703.66,121.2297292698353,20,23.0,146,1,29.45673779882207,0,262.33040372852776,0
34.0,7,72524.2,5908.6833333333325,6,5,3.0,2699.4,153.03345685022464,46,23.0,184,1,23.070388419207724,0,111.37835037299668,0
34.0,9,18064.06,1579.3383333333334,6,5,6.0,2116.7,77.44173900225947,16,10.0,100,1,29.334724231235214,1,215.9338746895536,0
33.0,10,43655.04,3794.92,5,7,4.0,97.41,131.23623588219482,10,2.0,355,0,33.7302575033904,1,277.03881509662745,0
45.0,5,11391.83,752.3349060667548,8,5,4.0,589.97,26270.0,17,19.0,234,0,24.736315985466103,1,299.3465423111908,1
19.0,2,80206.64,6766.886666666666,5,4,5.0,1129.87,260.4189798874022,11,16.0,104,1,32.07508944823246,1,173.29262651432248,1
42.0,4,34019.26,2956.938333333333,6,5,7.0,1747.01,174.0963657182629,56,16.0,186,1,36.3596049411704,0,109.0728790333966,0
39.0,9,88069.62,7552.134999999998,162,7,3.0,1096.06,151.48940903843814,5,8.0,259,0,24.55571255159348,2,200.5150843352551,1
52.0,7,85918.76,7210.896666666666,3,4,4.0,351.62,276.1133391293834,19,13.0,312,0,25.234645570850518,2,637.6619003321427,2
30.0,5,20483.84,1811.986666666667,7,7,8.0,2469.37,106.13003229813722,44,22.0,113,1,31.269890522152945,0,151.22420211965598,0
46.0,12,29313.3,2151.775,4,5,3.0,341.96,52.21702036238042,-1,4.0,389,0,28.1956160067984,2,293.99995988095543,2
41.0,6,97059.0,8295.25,3,2,0.0,192.99,0.0,9,10.0,401,0,39.9399690577729,2,858.905607360717,2
46.0,8,19473209.0,4618.901666666667,3,7,3.0,140.59,92.50592257129342,14,12.0,344,0,31.806449286785607,2,505.1126390081424,2
33.0,5,73417.48,6001.123333333332,7,4,4.0,2402.05,163.71305645623784,30,19.0,143,1,29.14792309020114,1,575.3209704127573,1
27.0,11,21440.93,1555.7441666666666,5,3,3.0,969.29,35.27302502352533,27,9.0,398,0,28.296316425701196,1,348.3956569571318,1
54.0,7,17931.375,1633.28125,6,6,3.0,51.82,43.58458276243936,22,8.0,203,0,30.06874117885965,1,248.7924636901879,1
29.0,12,18341.47,1323.4558333333334,2,3,0.0,1300.64,0.0,4,6.0,221,0,38.68624106468091,2,314.280681782751,1
23.0,4,10885.15,611.0958333333333,5,5,1.0,246.22,6.6065179827057605,18,15.0,178,1,34.03570757557313,1,307.86269801160216,1
40.0,13,60682.11,5179.8425,8,5,5.0,4899.87,195.4514774266537,41,18.0,113,1,35.24700773699953,0,386.53022367825247,1
34.0,13,69341.52,5919.46,3,3,1.0,302.75,54.60540123017218,13,9.0,190,0,41.310443588996094,1,468.9741460897234,0
52.0,8,18710.74,1363.2283333333337,2,6,4.0,830.7,50.32093195112957,1,8.0,356,0,22.738380137182425,2,292.7803852639438,1
22.0,11,22020.37,1605.030833333333,5,6,3.0,1343.64,36.59863068535586,19,6.0,316,0,30.789167712299648,2,205.1550786490619,0
50.0,11,124183.56,10156.63,7,5,2.0,247.96,156.30495165285998,12,17.0,376,0,37.84311828137015,2,1021.3224286119704,2
44.0,4,94158.69,7743.5575,1,4,4.0,1415.3,204.3445223904461,25,5.0,399,0,30.93572141034729,2,506.41923329175165,0
24.0,4,34601.35,3141.445833333333,5,3,2.0,68.23,30.198049695685768,8,11.0,120,1,35.40527751200593,1,448.3042962124152,1
35.0,7,14192.12,1401.676666666667,4,3,4.0,1483.6,45.185191840173566,12,8.0,207,0,38.4969895116376,1,326.95718676469835,1
38.0,4,32387.94,2819.995,8,4,0.0,565.34,0.0,5,9.0,201,0,25.31087915754719,1,358.36679544909043,0
55.0,11,143829.56,11755.796666666669,3,3,0.0,269.26,0.0,17,11.0,317,0,43.250484428913175,1,1114.1131337730028,1
34.0,3,62475.56999999999,5307.2975,7,7,5.0,3523.03,177.6339565933486,25,16.0,176,0,38.93791341448295,0,458.2981020950268,1
36.0,12,57792.3,4665.025,8,9,3.0,1938.26,133.81962488663615,18,8.0,132,1,29.157986815607323,1,525.7744564821899,0
30.0,6,9335.19,844.9325,7,564,6.0,1860.2,41.49926737000092,17,19.0,166,1,36.57530166477217,1,250.5744376103331,0
55.0,4,61934.52,5308.21,7,5,0.0,107.55,0.0,26,9.0,400,1,27.02541611985312,1,663.714383814339,1
31.0,3,11826.655,836.5545833333334,8,6,3.0,673.14,25.23020181595476,27,15.0,321,0,36.2383259746603,1,252.5885750331517,1
52.0,10,18666.56,1323.5466666666666,3,4,4.0,770.81,58.88604405341314,3,5.0,387,0,35.323932281342515,1,257.37987904296125,1
46.0,5,152252.24,11346.170878223316,2,4,2.0,522.89,1568.862242170566,14,4.0,375,0,38.06384213277262,2,998.4111554798848,2
19.0,9,145858.88,11878.906666666668,5,4,4.0,1321.93,262.4006748778315,0,6.0,364,0,39.01039483171687,1,995.9946346377128,1
22.0,8,32394.38,2631.5316666666668,8,10,3.0,1941.54,143.03419884888842,28,16.0,230,1,23.903920356480054,0,65.36739433700674,0
22.0,3,23537.54,1906.4616666666668,7,4,3.0,174.06,53.55830613914775,16,22.0,116,1,25.391308476044497,1,336.3900404155464,1
41.0,4,90894.08,7744.506666666667,5,5,4.0,49.52,259.74704062937474,9,13.0,239,0,37.51833045736621,2,526.83830962521,0
43.0,13,96882.93,8229.5775,5,6,3.0,355.41,73.17372328423092,4,1.0,373,0,27.312835269572176,2,809.5836221743716,0
46.0,6,51093.12,4080.76,8,9,6.0,3628.5,246.088595517438,42,22.0,134,1,30.714886675295038,0,121.06504110167856,1
20.0,0,29651.23,2460.935833333333,6,5,2.0,1217.99,37.90300631081737,14,15.0,334,0,23.16531584588695,1,411.5810588703919,2
43.0,8,20202.22,1480.5183333333334,7,723,3.0,197.54,43.32669047486176,12,17.0,221,1,38.86562266239842,1,256.4050448004486,1
26.0,6,44323.29,3909.6075,10,5,3.0,3089.47,184.40580999238827,25,20.0,150,0,39.91087514908525,0,369.9762021927155,1
34.0,2,57877.95,4531.1625,8,10,5.0,1805.92,204.4724625889849,19,13.0,240,1,34.802380380094945,1,244.2090191640313,0
34.0,13,34758.2,2979.5166666666664,1,2,3.0,1005.29,79.56813193494618,3,7.0,252,0,30.68952859697453,1,341.16391373072787,1
54.0,9,17250.52,1682.543333333333,1,6,3.0,1308.31,24.325882300597872,15,5.0,361,0,24.91900237018997,1,281.1212725514202,0
30.0,3,20048.23,1637.6858333333332,2,6,4.0,224.98,41.94727190884624,15,7.0,232,0,34.599995987321854,2,213.70937556597244,1
32.0,9,110525.97,9471.4975,7,7,5.0,993.71,267.33518041511843,21,16.0,107,1,38.92767664409215,1,787.8078281981711,0
23.0,2,167545.24,13785.103333333333,5,4,3.0,503.23,234.9597698827314,14,9.0,195,0,26.4100669867299,2,607.1697106573276,2
46.0,12,127921.84,10899.153333333334,7,6,3.0,1043.09,226.7458196025704,8,20.0,359,1,38.44770193290576,1,597.6240164440902,2
23.0,7,102383.19,8539.9325,6,5,4.0,1407.61,180.09918457166768,29,16.0,296,1,27.138763516954217,1,826.1879345743909,1
32.0,13,165798.2,14104.516666666668,2,5,1.0,1022.71,117.17625537447564,14,12.0,220,0,48.19982397892475,2,1249.65159693143,1
35.0,0,18578.88,1325.1134734621792,1,3,3.0,779.49,140.10686499523516,15,12.0,378,0,39.53251721514203,2,317.0300711024904,1
27.0,12,19827.36,1469.28,8,7,1.0,282.29,15.0412032875037,18,10.0,272,0,25.017896392560303,1,351.033638879982,1
19.0,13,7780.49,368.37416666666667,8,5,7.0,4108.42,38.10787109936564,59,17.0,153,1,35.14726508111757,0,248.79864729487448,1
22.0,6,78604.47,6540.3725,6,5,1.0,1078.64,63.5822673268125,18,12.0,334,0,29.574629286382105,2,514.3643632116126,2
31.0,7,88120.12,7377.343333333332,5,6,4.0,534.85,164.97877677347282,6,14.0,404,0,26.82895367253983,1,713.5096111872554,1
22.0,3,9989.21,653.4341666666667,5,4,2.0,731.05,10.50617336064372,15,14.0,233,0,22.60078221656766,1,295.09963690917783,1
53.0,9,15948.285,1625.02375,4,4,3.0,1068.42,23.8132113210086,8,9.0,302,0,38.7493658781141,2,359.02120731539185,1
23.0,9,20938.03,1896.835833333333,6,9,5.0,1657.74,56.26113896851847,12,15.0,123,1,26.55798600695456,0,350.86360616556044,1
34.0,4,74346.44,6134.536666666668,7,10,8.0,2684.09,303.47327144120067,62,18.0,124,1,30.231115801457506,1,472.38563316281375,0
41.0,1,82289.36,6951.446666666668,8,8,5.0,4736.25,240.7514411019908,29,16.0,114,1,23.86702720324401,0,546.8893249386354,0
48.0,12,10682.245,689.1870833333335,7,6,4.0,1269.6,17.933634246525163,18,18.0,330,0,27.884506322305143,1,309.00956551751966,1
34.0,2,28127.13,2579.9275,6,5,1.0,1187.43,17.031344641772293,12,14.0,323,1,28.885774244682,1,348.301607123247,1
29.0,7,41587.37,3704.614166666666,5,4,2.0,1353.86,68.53991441286563,5,7.0,198,0,26.19892581796853,2,506.1230454537261,2
34.0,14,41588.74,3201.728333333333,5,3,2.0,630.25,61.942865755910894,14,6.0,323,0,37.95536601491455,2,459.55394873944266,0
50.0,10,95534.61,8015.2175,6,911,0.0,1273.05,0.0,27,14.0,396,0,34.827544635467284,1,832.2052781664098,1
35.0,1,25744.12,1923.3433333333328,6,4,1.0,1118.51,12.332013102869553,7,19.0,309,0,24.68769240711638,1,379.8801551293129,1
24.0,0,14156.88,1251.74,3,4,4.0,602.3,57803.0,0,8.0,324,0,31.11071542032609,2,287.0636960694384,1
43.0,13,31061.8,2534.483333333333,5,7,4.0,157.62,76.88013523058946,13,6.0,209,0,27.363246650299693,1,390.3465028347648,1
38.0,5,15512.055,1431.67125,3,4,5.0,865.3,48.133044776219066,10,9.0,144,1,34.679209378948634,1,202.8980489114292,1
20.0,14,14384.4,1218.7,3,7,6.0,1465.3,65.49708377147137,20,17.0,87,1,35.84786534241495,1,285.5781104343705,1
32.0,13,39357.45,3125.7875,3,4,3.0,1170.76,85.72237198656481,10,4.0,304,0,35.48153731510921,1,413.3985336491256,0
39.0,5,7468.77,681.3975,8,8,9.0,2550.65,44.48134887065773,60,24.0,164,0,24.97337624654977,1,236.99036432292945,1
49.0,1,144342.8,12040.566666666666,7,5,0.0,334.24,0.0,5,12.0,189,1,34.88980776151816,1,1294.646306543939,1
45.0,0,19911.77,1833.3141666666668,5,5,7.0,2141.86,95.50358440605991,12,15.0,245,1,27.76849156840357,1,279.72104510915807,2
36.0,13,9134.415,1051.20125,5,10,3.0,1621.28,15.953677342376665,18,4106.0,194,1,33.778793632180594,1,286.25736702642604,1
40.0,8,53869.44,4359.12,9,9,9.0,4404.08,253.212563285168,20,18.0,118,1,26.43925976935648,0,292.0164258572154,0
50.0,4,100887.72,8271.31,5,7,4.0,491.35,257.33635614342626,18,14.0,245,0,27.53617371242432,1,282.7332242413747,2
35.0,10,78156.39,6526.0325,5,259,4.0,884.79,154.79813836992918,9,18.0,294,0,29.80776345076997,1,126.69471664774883,1
34.0,10,119016.88,9918.073333333334,8,3,0.0,839.78,0.0,27,13.0,390,0,29.00174210635968,1,926.371674163932,1
54.0,7,30637.13,2427.0941666666668,5,7,3.0,414.36,48.99794222337656,22,14.0,276,0,37.33134265450701,1,300.3061118165026,1
33.0,4,32473.0,2797.083333333333,4,5,0.0,549.95,0.0,14,2.0,253,0,33.7165830364718,2,452.0122599304972,2
30.0,1,30383.36,2821.9466666666667,3,7,3.0,527.91,60.817247431359455,26,20.0,391,1,38.58860966867048,1,171.95730400813935,1
20.0,13,81425.24,6579.436666666667,9,5,7.0,1729.78,375.690945797382,12,16.0,170,0,39.14349336453456,0,337.92054904709926,0
37.0,10,130220.08,11141.673333333334,6,3,3.0,410.1,245.9244924642511,23,17.0,359,1,34.41841759383175,1,855.8848142192703,1
31.0,1,67978.8,5803.9000000000015,9,5,9.0,4683.95,301.99215598439304,38,18.0,110,1,31.20644298755257,0,387.58335522006746,1
29.0,13,122028.48,9899.04,2,7,3.0,53.04,290.51853718170645,28,11.0,310,0,35.70741540929008,2,859.6130129145703,0
44.0,11,17776.2,1727.35,955,6,5.0,2221.13,57.275959322842034,51,12.0,227,1,26.029248840375608,1,346.8038665689816,1
29.0,11,13618.87,1332.9058333333337,4,3,0.0,1480.87,0.0,10,18.0,382,0,31.49544303856028,2,337.9917721460384,1
22.0,11,48089.16,3902.43,10,8,5.0,2654.6,192.7401971478064,59,19.0,95,1,38.36941222723186,0,375.9007325794255,1
28.0,6,53770.11,4666.8425,8,8,5.0,2028.19,204.4701376732153,42,17.0,214,1,29.0029014675133,1,375.71857833786345,0
32.0,13,107572.72,9133.393333333332,4,4,2.0,302.52,106.24725559655812,17,3951.0,221,0,32.85526169333302,1,815.9108367945099,1
37.0,4,71814.28,5976.5233333333335,3,5,0.0,1434.97,0.0,6,13.0,399,0,26.421728350976345,2,679.3356623286206,1
47.0,14,53052.2,4546.016666666666,6,5,2.0,434.25,79.60689295675827,30,9.0,204,0,28.46298818019674,1,126.54583195234017,0
36.0,14,76082.25,6082.1875,6,5,3.0,847.11,186.464782863576,7,15.0,396,1,24.935586536122752,1,468.14927538776914,1
22.0,8,53709.66,4375.805,10,10,8.0,3069.57,321.4931551719688,24,15.0,117,1,38.992908876683714,0,295.5575661156301,1
29.0,3,7981.345,412.11208333333326,9,5,9.0,4064.57,57.93168879536229,46,17.0,11,1,39.12539514956893,0,234.7978794782452,0
42.0,13,89338.36,7329.080911590103,4,5,3.0,915.14,561.1987988677749,12,3.0,238,0,35.0601248211456,2,741.0281744592139,2
27.0,10,35180.42,2695.7016666666664,5,7,2.0,33.8,44.60716114646277,16,0.0,308,0,32.76956004383627,2,285.7629033578152,0
30.0,4,40701.88,3309.8233333333333,8,9,3.0,2052.1,72.23857851158374,31,16.0,78,1,32.78586748525254,1,402.9874350113844,0
23.0,2,14274.32,907.5266666666664,4,4,3.0,1243.37,18.189579774383,15,9.0,146,1,39.47855090006055,1,302.3737502362185,1
41.0,3,36348.06,3265.005,6,5,9.0,4974.81,149.399918197992,50,22.0,47,1,33.61150652706444,0,151.61897761031906,0
34.0,3,24466.5,2325.875,4,7,3.0,858.45,41.12909336208091,23,19.0,372,1,39.02210560847077,1,399.5602322455333,2
34.0,14,14792.57,1181.7141666666666,10,7,8.0,4955.69,54.28779796583181,54,21.0,116,1,29.747240784538164,0,259.5313205042999,0
21.0,5,17009.84,1469.486666666667,7,8,3.0,2587.8,75581.0,34,16.0,154,1,36.37459963668278,1,263.21363355610214,1
21.0,9,128427.2,10621.266666666666,5,4,3.0,201.94,224.8576525516605,2,8.0,198,0,39.26565360519761,2,919.5166496244888,1
38.0,14,40085.46,3455.455,6,6,5.0,2343.0,142.1126209131704,45,12.0,227,1,24.661418399765854,0,277.8941676338557,0
27.0,3,53218.86,4715.905,10,9,2.0,2623.47,56.38856296298475,26,19.0,94,1,35.49573058413532,0,518.4527362458958,0
34.0,6,47165.44,3782.453333333333,8,4,0.0,248.98,0.0,29,16.0,334,0,37.33974199527454,1,414.1678555890164,1
54.0,0,16252.91,1584.4091666666666,1,5,2.0,1484.51,19.653527069998592,15,11.0,399,0,31.426705315128856,2,258.4171907276297,1
44.0,5,19344.27,1541.0225,5,3,1.0,861.19,12.23465090770387,14,13.0,334,0,36.69148954631649,1,249.12525067389424,1
26.0,12,24482.38,2242.1983333333333,6,4,1.0,725.13,15.625747735807051,25,20.0,308,1,24.2025689114208,1,348.7945371457154,0
22.0,11,31396.36,2469.363333333333,2,3,3.0,1294.44,70.75495153166449,5,3.0,297,0,28.1957948673722,1,218.30936723744333,0
40.0,7,40430.92,3489.2433333333333,6,8,9.0,1783.53,256.8423514605554,34,25.0,80,1,32.76037932097684,1,304.4680234456906,0
20.0,0,8538.405,992.53375,7,5,6.0,4171.09,27.17578271122804,31,23.0,21,1,29.328462445595303,0,326.97411251903986,1
26.0,4,143252.76,12131.73,5,7,4.0,1186.86,251.7271911749706,21,10.0,341,0,34.58048431136086,2,968.0631654770772,1
43.0,4,70580.16,5991.68,5,3,4.0,1362.34,221.77036096639256,2,3.0,382,0,31.79808585279124,2,123.8210438807148,2
34.0,4,15359.33,1484.3629985146094,7,5,6.0,1631.85,127.58726029025964,25,10.0,180,1,28.52920702810998,1,335.9758858795434,1
38.0,11,48996.08,3799.006666666666,5,7,4.0,285.29,135.68369198413714,27,16.0,219,1,34.083763774388544,1,265.3860528884376,1
28.0,5,16674.01,1342.5008333333333,1,4,3.0,1471.88,13.632310559757302,11,7.0,197,0,25.695562740420968,2,341.08666553382665,2
26.0,7,18309.54,1301.795,3,5,2.0,1909.03,21.25323932241961,8,12.0,243,0,24.358217687869665,1,276.8447331132153,0
34.0,2,147620.68,12059.723333333332,5,7,0.0,1082.41,0.0,8,12.0,281,1,29.226027186972605,1,1003.5613430045304,2
31.0,5,19363.33,1904.6108333333327,8,6,2.0,111.66,30.69393121665364,7,17.0,174,0,24.39482849248252,1,360.13247510264017,1
39.0,4,83384.2,7080.6833333333325,3,9,3.0,2613.85,112.01041472425284,27,11.0,150,1,28.4555658590812,1,730.433433129476,1
23.0,9,38060.7,3197.725,6,6,6.0,3813.35,172.41152267824066,31,25.0,53,1,23.161319025254112,0,188.06039865210187,1
34.0,10,59662.98,4777.915,7,4,3.0,634.86,85.60171470621269,24,8.0,75,1,25.96965325543169,1,451.4414032920175,1
24.0,13,16311.665,1184.3054166666668,5,6,4.0,598.76,35.26657980732981,12,14.0,234,0,24.525594028113023,1,265.54362703692,1
22.0,10,18426.025,1513.5020833333335,6,6,6.0,364.1,78.42828579099908,13,19.0,153,1,38.2339152290097,1,297.19880717566895,1
36.0,3,71282.14,5807.178333333332,2,4,1.0,1440.78,37.788866566967776,9,4.0,395,0,36.60865463247785,2,693.434700824077,2
34.0,14,36638.43,2807.2025,3,6,3.0,110.35,120.79370245986615,14,12.0,263,1,40.38555017230149,1,313.1787010080094,1
20.0,14,150746.88,12589.24,0,5,0.0,696.58,0.0,2,4.0,362,0,36.90124922137392,2,435.56752531690086,1
40.0,0,30509.4,2321.4500000000007,5,7,4.0,1496.06,66.36791773064007,7,14.0,245,1,24.82668374611937,1,343.4839167710829,1
35.0,1,55670.06999999999,4395.1725,3,10,3.0,2074.85,136.77475345055464,14,19.0,84,1,37.91147817823455,1,406.3440454296559,1
34.0,4,26625.58,2161.7983333333336,6,6,6.0,1317.79,122.6345201446478,12,10.0,132,1,40.8399777589543,1,260.4287552407326,2
31.0,9,16490.8,1574.2333333333331,1,3,2.0,1015.0,17.109480302380938,6,8.0,258,0,27.120114277847787,2,293.56289944063803,2
22.0,4,15652.99,1318.4158333333332,1,5,1.0,37.63,10.822469005905187,10,5.0,365,0,30.57912122782473,2,336.2831442572653,2
22.0,9,120368.32,10210.693333333336,1,7,3.0,785.01,288.94969199284304,1,9.0,262,0,39.00212050225493,2,643.8172622013083,0
39.0,14,10737.365,884.7804166666666,8,4,4.0,1126.18,19.50258105600852,18,16.0,228,1,38.02931709457293,1,300.52305213118456,1
27.0,9,82316.18,6625.681666666666,0,5,3.0,42.98,133.89375865962722,23,12.0,220,0,31.78869229605427,2,607.4667526733832,0
23.0,11,106168.77,8700.3975,0,4,3.0,525.82,191.44880586599075,2,11.0,297,0,34.674693721706426,2,791.8875793083447,1
37.0,4,54201.99000000001,4535.8325,6,9,3.0,2339.06,108.10967431747848,62,24.0,110,1,29.57612880611063,0,58.66198657792944,0
23.0,14,32023.64,2549.6366666666668,7,10,2.0,2518.1,29.989495506108952,28,16.0,154,1,37.60037816740749,1,412.02548934086576,1
38.0,6,21093.41,1677.7841666666666,1,5,3.0,694.73,29.95903656698448,13,9.0,328,0,30.47809077967002,2,246.8345691586556,2
39.0,3,21585.13,1525.7608333333335,7,4,4.0,83.55,67.60250044352797,25,23.0,210,1,34.031232342575265,1,221.82762614386127,1
25.0,8,9669.05,925.7541666666666,8,6,6.0,1626.12,44.19159101141758,27,23.0,118,1,32.38111701039556,0,289.14510072092514,0
24.0,13,72207.52,5881.293333333334,6,7,5.0,1803.68,287.62379206379217,44,28.0,160,1,33.78807101697706,0,276.1829771605767,0
34.0,3,9643.265,829.6054166666668,9,6,8.0,2836.9,43.11790278678445,31,14.0,65,1,37.73429073141778,0,274.2157362419664,0
24.0,3,127014.28,10870.523333333333,7,6,3.0,245.63,215.3848503127789,28,13.0,109,1,36.14219109482836,1,828.2368064923847,1
34.0,1,13351.83,1256.6525,6,3,2.0,303.84,13.913944014294458,13,13.0,281,1,26.12263728826686,1,341.6859966378817,1
29.0,8,162713.28,13672.44,2,3,1.0,640.07,97.8593625905203,5,5.0,357,0,29.74449752875093,2,989.3502706709444,1
34.0,10,57407.04,4570.92,3,3,4.0,895.05,128.53068770833835,24,11.0,192,1,28.8839509308155,1,463.1591125496104,1
30.0,8,21487.835,1602.652916666667,1,2,3.0,425.9,41.00638370696507,11,13.0,306,0,30.099802242768284,1,326.77111426942304,2
33.0,7,51568.11,4016.3425,6,10,5.0,2620.12,172.0831023313498,27,14.0,122,1,36.11804355157668,1,375.2506683469612,1
32.0,13,15566.55,1202.2125,8,8,5.0,3412.46,45.14911927729007,57,20.0,155,0,40.25986969979582,1,264.020872543354,0
34.0,2,93712.29,7832.357500000001,6,4,0.0,20.09,33406.0,15,20.0,371,1,37.13005147786682,1,439.8986814740297,2
19.0,4,60314.22,5004.185,10,7,7.0,1902.05,219.9813241689872,43,13.0,209,1,26.78270535305777,1,388.1820055745376,0
37.0,2,69840.02,5874.001666666668,6,5,1.0,651.86,49.69735077100569,21,8.0,230,0,40.276293162818725,2,630.79550530822,2
30.0,10,130173.93,10703.8275,1,4,4.0,697.41,239.0399585973732,7,8.0,208,0,41.5085710288909,2,866.7279212386702,0
43.0,2,16632.745,1209.0620833333332,0,3,3.0,1415.37,7.991650369121829,3,0.0,256,0,24.659304160040666,2,304.7439947348348,1
45.0,1,85062.63,6988.552500000002,8,3,2.0,321.89,124.16532149135784,30,19.0,214,1,38.16501117966332,1,147.4966342018106,1
27.0,7,18094.55,1570.8791666666666,9,10,7.0,2673.3,99.26816949411078,37,19.0,99,0,26.329134624010123,0,287.01989261396125,1
38.0,10,143823.12,11901.26,7,4,4.0,1436.53,373.9701559664475,14,11.0,382,0,39.492493982032464,1,352.7764948293672,1
33.0,0,43340.44,3521.703333333333,3,5,1.0,539.33,35.764457689425235,4,11.0,348,0,37.729724874123455,2,484.1870251277816,2
33.0,1,34357.96,2632.163333333333,7,4,5.0,1751.09,108.86649560681757,20,9.0,75,1,37.68125629620079,1,370.7046260881684,1
54.0,10,20059.98,1523.665,8,5,3.0,909.01,45.07682694067719,25,11.0,202,0,32.47377275901753,2,267.1849850078536,0
38.0,8,44732.58,3433.242497808285,6,3,3.0,2298.88,240.3357268031844,28,12.0,108,0,35.959978138696364,1,393.0054945236962,1
41.0,14,18329.93,1312.4941666666666,7,6,6.0,161.04,51.96709426169093,17,11.0,239,0,35.1546051267892,1,193.15956890967988,1
33.0,11,17446.07,1245.8391666666666,6,7,7.0,2239.2,73.0994173839119,20,20.0,183,1,23.459631480359725,1,227.82335507662896,0
